age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,is_male,device_type_num,outcome
48,0.00473166139653868,laptop,F,1,48427,2,1,14,0,3,0
55,0.004679827091344777,desktop,F,0,69363,1,3,14,0,1,0
28,0.004469004479656311,desktop,F,1,37202,2,1,3,0,1,1
31,0.004041829781945789,Android,M,1,67238,1,2,3,1,0,0
50,0.005204480034623733,iPhone,M,0,81893,1,1,16,1,2,0
58,0.005514099663279485,Android,F,0,96393,1,2,5,0,0,0
54,0.004863468006735776,Android,F,1,54790,1,3,17,0,0,0
55,0.003953367819644594,Android,M,1,72968,2,1,15,1,0,1
24,0.003631478861071441,desktop,M,0,39706,1,2,3,1,1,1
45,0.003980432812221234,desktop,M,0,54209,2,2,13,1,1,0
56,0.00546357746652837,laptop,F,0,75105,1,2,19,0,3,0
33,0.00560209689916988,iPhone,,1,65020,1,2,7,0,2,0
52,0.0037637379348282192,Android,M,0,59436,1,3,1,1,0,0
16,0.005056262542144156,desktop,F,0,54421,2,2,0,0,1,0
47,0.0045696936114166375,other,F,1,61187,2,1,14,0,4,1
48,0.0036461301465368747,other,M,0,75666,1,3,7,1,4,0
27,0.0032792547107429004,laptop,M,1,63952,2,2,0,1,3,0
25,0.003676565830530462,desktop,M,0,58302,1,1,4,1,1,0
57,0.005185745408794056,other,F,0,57950,2,3,15,0,4,0
35,0.004274015085481308,other,M,0,40814,2,3,4,1,4,0
51,0.005475410258684819,Android,F,1,88129,2,3,12,0,0,0
58,0.003943657036587566,Android,M,0,58612,1,3,9,1,0,0
34,0.005608910520152725,iPhone,M,1,38325,1,2,8,1,2,0
46,0.004049764026301357,other,M,0,60705,2,2,2,1,4,0
17,0.005015590503879185,other,F,1,38125,1,3,0,0,4,0
30,0.005171194091068391,laptop,F,1,58882,2,1,1,0,3,0
17,0.004404736371649418,Android,F,0,46659,1,2,0,0,0,0
60,0.0037116476724664833,other,M,0,87667,1,3,16,1,4,0
45,0.0062892186204010735,iPhone,F,0,57417,1,2,13,0,2,0
22,0.0038638390238705357,desktop,M,1,41535,1,3,1,1,1,0
36,0.003670674802794628,other,M,0,60014,2,1,3,1,4,0
20,0.0032916555323447565,Android,M,0,45882,1,3,2,1,0,0
32,0.00486861643391006,Android,F,1,71619,1,1,7,0,0,1
30,0.005812990613867494,iPhone,F,0,37222,1,2,1,0,2,0
45,0.0042133096860906575,Android,M,1,69214,2,2,6,1,0,1
31,0.004961632831712835,desktop,F,0,53740,1,1,6,0,1,0
28,0.005939722314388405,iPhone,F,0,46943,2,1,5,0,2,0
33,0.006811676260502686,iPhone,F,1,65838,2,1,4,0,2,0
19,0.0032100165328429403,other,M,0,41033,2,1,1,1,4,0
55,0.005229711973842126,desktop,F,0,91051,1,1,10,0,1,0
44,0.004045961518716902,laptop,M,1,69112,1,1,2,1,3,0
33,0.004446071766158563,desktop,F,1,71568,1,2,2,0,1,0
24,0.004870337494305753,other,F,0,38028,2,3,4,0,4,0
47,0.0049908988170363445,laptop,F,0,47842,2,3,4,0,3,0
54,0.003753073843526038,laptop,M,0,90458,2,2,8,1,3,0
52,0.004022790396098798,other,M,1,78351,1,3,4,1,4,0
16,0.003508154353184477,desktop,M,0,47315,2,2,0,1,1,1
44,0.0035625544762438676,desktop,M,1,77759,1,1,14,1,1,0
45,0.004187915012369311,Android,M,0,84914,2,2,10,1,0,0
51,0.004530709201408426,desktop,F,0,88107,1,1,6,0,1,0
49,0.004828692500903169,desktop,F,0,75602,2,3,14,0,1,0
55,0.005050652658457204,desktop,F,1,91460,2,2,17,0,1,0
16,0.0034670479099670813,desktop,M,0,17773,1,2,0,1,1,0
21,0.0032271332561459145,laptop,M,0,47720,2,3,2,1,3,0
34,0.004644876530323565,laptop,F,1,70076,1,1,3,0,3,0
24,0.004222126031853018,other,M,0,37048,2,1,2,1,4,0
47,0.0035654958971064123,Android,M,1,80227,1,3,7,1,0,0
34,0.00579802816245997,iPhone,M,1,57350,1,2,9,1,2,0
44,0.0038755804317458166,laptop,M,1,46046,1,2,5,1,3,0
38,0.005251704163039371,laptop,F,1,55966,1,1,7,0,3,0
31,0.004203869301331507,laptop,M,0,43174,2,3,0,1,3,0
24,0.004896103690226828,iPhone,M,0,39055,1,1,0,1,2,0
57,0.004627892282568157,desktop,F,0,58988,2,3,13,0,1,0
38,0.004489244099847144,desktop,F,0,56824,2,1,8,0,1,0
17,0.005063761270787547,other,F,1,29329,2,3,0,0,4,0
31,0.004455390153797878,other,F,1,50367,2,1,6,0,4,0
44,0.005753386460566512,iPhone,M,1,45265,2,3,8,1,2,0
33,0.0038843553300826885,other,M,0,46891,1,2,2,1,4,0
19,0.0050693472240783835,laptop,F,1,56576,1,3,0,0,3,0
22,0.0038580741387526296,Android,M,1,42974,2,2,3,1,0,1
47,0.0036892148927312827,desktop,M,0,60139,2,1,5,1,1,0
40,0.005281058704882444,Android,F,0,65697,2,3,1,0,0,0
24,0.006417820345171132,iPhone,F,1,39261,1,2,4,0,2,0
20,0.004631821388840138,Android,F,0,35983,2,3,0,0,0,0
36,0.004507696924134214,laptop,F,1,68072,2,1,9,0,3,0
57,0.003918666138648901,desktop,M,0,92533,1,1,2,1,1,0
38,0.0038660507985242157,other,M,1,71817,2,1,4,1,4,0
17,0.00365356615223643,other,M,0,34543,1,3,0,1,4,0
54,0.0062428755265080205,iPhone,F,0,78250,1,2,16,0,2,0
46,0.0063612936737458,iPhone,F,0,75143,1,2,10,0,2,0
60,0.0053425356367391924,iPhone,M,0,99541,2,3,13,1,2,0
50,0.005142024780582276,iPhone,M,1,78534,2,3,16,1,2,0
30,0.0034858797604871575,laptop,M,1,48477,1,2,7,1,3,0
32,0.004462550128595243,laptop,F,0,48643,2,3,3,0,3,0
53,0.0037402963328838448,Android,M,0,89766,1,2,9,1,0,0
32,0.004330878012107074,Android,F,0,57549,2,1,8,0,0,0
54,0.00452854882642062,other,M,0,79524,2,3,17,1,4,0
36,0.0040567208660280685,other,M,1,58181,1,2,4,1,4,0
45,0.004858253051310406,desktop,F,0,46455,2,1,8,0,1,0
38,0.004513521603060365,other,F,1,46792,1,1,7,0,4,0
20,0.005615783155307122,iPhone,M,1,20832,2,2,0,1,2,0
41,0.0044906317455378824,other,F,1,75222,2,2,5,0,4,0
29,0.005124650067543051,Android,F,1,57956,2,1,6,0,0,0
40,0.003846457807344276,laptop,M,0,56238,2,1,6,1,3,0
43,0.0039270563111728635,Android,M,0,75349,1,1,9,1,0,0
42,0.00433502522533034,desktop,M,1,64847,2,3,9,1,1,0
17,0.0045169404254875,Android,F,1,22691,1,3,0,0,0,0
39,0.0045144512470828265,laptop,F,1,75381,1,2,7,0,3,0
28,0.0037134621986845417,laptop,M,1,45448,2,1,6,1,3,0
46,0.005085290199734865,laptop,F,0,55893,1,1,1,0,3,0
45,0.003714225303484338,other,M,1,52090,1,3,13,1,4,0
21,0.005683378269722121,iPhone,M,0,55333,1,2,1,1,2,0
36,0.00662571953730168,iPhone,F,0,40850,1,2,1,0,2,0
17,0.0053467537909410705,iPhone,M,1,28462,2,2,0,1,2,0
45,0.004981446700798289,desktop,F,1,67430,2,2,5,0,1,0
34,0.0034149744536593743,desktop,M,1,41284,2,1,8,1,1,1
19,0.005113113180127092,iPhone,M,1,50361,1,1,0,1,2,0
42,0.005180470367950995,desktop,F,1,67486,2,3,8,0,1,0
40,0.0061270439729397465,iPhone,F,1,69870,1,2,3,0,2,0
23,0.004316231872737405,other,F,0,35655,2,2,0,0,4,0
46,0.004869453960238006,Android,F,1,83873,1,2,7,0,0,0
21,0.005526280997040954,iPhone,M,1,52448,1,2,1,1,2,0
52,0.00618394365506007,iPhone,F,0,73696,2,1,6,0,2,0
39,0.0047306270095125585,laptop,F,0,62482,1,1,7,0,3,0
41,0.004093515157905611,desktop,M,1,64186,1,3,7,1,1,0
45,0.004482520914015302,laptop,F,0,75070,1,1,8,0,3,0
33,0.004865190568052623,iPhone,M,0,37843,2,1,6,1,2,0
16,0.00402499897976873,Android,M,0,25045,1,1,0,1,0,0
44,0.0038478441872649796,other,M,0,78916,2,1,8,1,4,0
51,0.005819994284799972,iPhone,M,1,57941,2,1,9,1,2,1
32,0.004815576087976424,other,F,1,55573,2,2,0,0,4,0
26,0.0037408727086732157,laptop,M,0,47139,1,1,4,1,3,0
50,0.005699275205041,iPhone,M,1,58259,1,1,12,1,2,0
23,0.0047739017090972224,laptop,F,1,29499,2,1,1,0,3,0
53,0.005042548703468314,laptop,F,0,80026,2,2,11,0,3,0
52,0.006554440446798796,iPhone,F,1,77101,2,3,11,0,2,0
18,0.004117283377206965,other,M,1,25762,2,3,0,1,4,0
29,0.00428938437988209,laptop,M,1,46625,2,3,5,1,3,0
49,0.004774544309974412,Android,F,0,82139,1,1,2,0,0,0
24,0.0036057150904422585,desktop,M,1,27309,1,2,1,1,1,0
31,0.004533361002999672,other,F,1,65924,2,3,0,0,4,0
24,0.005136447762632726,iPhone,M,1,52959,2,1,1,1,2,1
17,0.00516789773676139,desktop,F,1,40996,2,3,0,0,1,0
55,0.003644156858461008,laptop,M,0,61449,2,3,12,1,3,0
50,0.005109448755066845,other,F,0,87551,2,3,12,0,4,0
27,0.0046697776560189015,other,F,0,42742,1,1,5,0,4,0
37,0.003489321562869331,desktop,M,1,51026,1,3,7,1,1,0
21,0.0036043552914416283,other,M,0,28441,1,1,0,1,4,0
20,0.0037686920369283334,laptop,M,1,55895,1,2,0,1,3,0
58,0.005119045895599031,Android,F,1,79986,1,1,19,0,0,1
31,0.0046933480908044264,laptop,F,1,40132,2,2,3,0,3,0
43,0.005407762087367174,laptop,F,0,70831,1,2,13,0,3,0
40,0.004823130938438097,other,F,0,65244,1,3,2,0,4,0
29,0.005114157209862086,laptop,F,0,41139,1,1,0,0,3,0
57,0.004855821058350494,desktop,F,1,61674,2,1,6,0,1,0
45,0.005038729234170624,other,F,0,60350,1,3,2,0,4,0
28,0.004209892781687674,Android,,0,66214,2,3,2,0,0,0
38,0.006440834434441746,iPhone,F,0,60369,2,3,8,0,2,0
44,0.004664648618263857,other,F,0,48965,1,2,11,0,4,0
24,0.004479821913160726,laptop,F,0,30855,1,2,1,0,3,0
41,0.0037390298929508496,laptop,M,1,46476,1,2,11,1,3,0
30,0.00411318942207233,laptop,M,0,38755,2,3,3,1,3,0
43,0.0049352932374800524,desktop,F,1,47625,1,1,8,0,1,0
57,0.00481687253589654,Android,F,0,61086,2,3,19,0,0,0
59,0.004242503131903671,other,M,0,63453,2,1,18,1,4,0
28,0.0036639323546497696,other,,1,29804,1,2,6,0,4,0
41,0.005407926260624845,other,F,0,50090,1,1,7,0,4,0
47,0.004619134497951004,desktop,F,0,79515,2,1,14,0,1,0
37,0.005077512319500138,other,F,0,68864,2,3,9,0,4,0
44,0.005667274483122646,iPhone,M,0,45063,2,3,8,1,2,0
48,0.0042006368408978026,laptop,M,0,61070,2,1,4,1,3,0
52,0.005430775858209835,iPhone,,1,73591,2,1,0,0,2,0
48,0.003797175738224407,Android,M,0,77521,1,2,12,1,0,0
40,0.005198913778323968,Android,F,1,42512,1,1,10,0,0,0
41,0.004235818812349972,Android,,0,42325,1,1,6,0,0,0
37,0.0033732696876412555,desktop,M,0,59384,1,1,9,1,1,0
55,0.0036517869369511575,Android,M,1,84470,2,1,4,1,0,1
45,0.004286285451522477,Android,M,1,66845,1,1,3,1,0,1
21,0.005895061553506383,iPhone,F,1,38032,1,2,1,0,2,0
45,0.005157946250706249,laptop,F,1,83085,2,1,1,0,3,0
55,0.004846441744442065,Android,F,1,89911,2,2,18,0,0,0
59,0.004774737351856757,desktop,F,1,72350,1,2,0,0,1,0
51,0.005203978621610848,laptop,F,1,57888,2,3,9,0,3,0
47,0.0034804103586006155,Android,M,0,79908,1,2,4,1,0,0
59,0.0042529220691740885,Android,M,0,61496,1,1,21,1,0,0
25,0.0038737858461611926,desktop,M,1,58860,1,1,4,1,1,0
34,0.004818332739646437,laptop,F,0,69537,2,3,0,0,3,0
27,0.004856548772347622,other,F,1,27031,2,1,5,0,4,0
44,0.0036892114612295775,other,M,1,48415,1,3,6,1,4,0
57,0.004243354400082923,laptop,M,0,91098,2,1,17,1,3,0
56,0.005036446146283593,other,F,0,89292,1,2,12,0,4,0
24,0.0036397518276305033,laptop,M,0,44422,1,1,2,1,3,0
21,0.004133003001098929,Android,M,1,45118,2,3,2,1,0,1
45,0.004093628200151627,other,M,0,61781,1,3,4,1,4,0
35,0.005204905009805793,other,F,0,56948,1,2,4,0,4,0
59,0.005199767092017021,iPhone,M,0,93515,1,1,21,1,2,1
40,0.004235118175360796,laptop,M,1,65767,2,1,5,1,3,0
16,0.00467249812306662,other,F,0,40951,1,2,0,0,4,0
38,0.005378008600458663,desktop,F,0,40183,2,2,4,0,1,1
19,0.0036926243990425016,Android,M,1,27802,2,3,0,1,0,1
26,0.004835384319649238,iPhone,M,1,61668,2,1,4,1,2,0
43,0.0067252737968780145,iPhone,F,1,59147,2,2,8,0,2,0
36,0.005113207891916616,laptop,F,1,43113,2,2,9,0,3,0
30,0.004555642513685899,laptop,F,0,44653,2,2,3,0,3,0
51,0.005101040993130071,laptop,F,0,77037,1,1,3,0,3,0
40,0.005150382696120776,laptop,F,1,48911,2,2,10,0,3,0
56,0.004696213089002534,other,F,0,86960,2,2,1,0,4,0
46,0.00637827445617042,iPhone,F,1,64255,1,2,10,0,2,0
43,0.005746568680199179,iPhone,M,1,71433,2,3,3,1,2,0
43,0.005057569056679125,laptop,F,0,73480,2,3,4,0,3,0
27,0.003659794905480039,Android,M,1,58876,2,1,5,1,0,0
53,0.005122122643136646,desktop,F,1,87636,1,2,9,0,1,0
31,0.005292734248541615,other,F,0,32975,1,3,6,0,4,0
35,0.0038457124714427653,Android,M,1,65041,1,2,9,1,0,0
20,0.0042785444547490965,Android,F,1,45731,2,3,1,0,0,1
18,0.004009402766349893,desktop,M,1,24757,2,2,1,1,1,0
25,0.005229517233356379,Android,F,1,33861,1,2,2,0,0,0
30,0.004995760307143013,other,F,0,42483,2,1,7,0,4,0
19,0.0035273024449882172,desktop,M,1,37285,1,2,1,1,1,1
59,0.005058692719796444,desktop,F,0,64008,2,1,19,0,1,0
32,0.00402940030329249,Android,M,0,61295,2,3,2,1,0,0
53,0.003580821796474083,Android,M,0,85203,1,3,8,1,0,0
42,0.0049448972238331544,iPhone,M,1,50468,1,1,6,1,2,0
38,0.006651558184762845,iPhone,F,1,41140,1,3,4,0,2,0
44,0.005186556414612216,other,F,1,54436,1,1,14,0,4,0
51,0.004965732404498786,desktop,F,0,86784,1,2,12,0,1,0
27,0.0048089911080336474,other,F,1,43538,1,2,5,0,4,0
49,0.005329800547949088,desktop,F,0,59703,1,2,6,0,1,0
21,0.006006033633343305,iPhone,F,0,51397,2,2,1,0,2,0
26,0.005230419408083286,iPhone,M,1,62599,2,3,4,1,2,0
33,0.005023570430445057,laptop,F,0,34639,2,2,4,0,3,0
36,0.003574379385914551,laptop,M,0,60231,2,3,9,1,3,0
43,0.004979900582371521,Android,F,1,60270,1,2,10,0,0,0
51,0.0036900514723180395,Android,M,1,65174,1,2,15,1,0,0
56,0.0037035677270483656,laptop,M,1,71412,2,2,18,1,3,0
49,0.004425887037438196,desktop,M,0,58373,2,3,5,1,1,0
50,0.0050686836741736605,desktop,F,0,66833,2,3,6,0,1,0
46,0.00519152133343476,iPhone,M,1,81561,1,2,14,1,2,0
48,0.004113562101899807,laptop,M,1,79988,2,2,13,1,3,0
49,0.005799200374140775,iPhone,M,0,75700,1,1,3,1,2,1
47,0.00382610726757215,other,M,1,62961,2,3,7,1,4,1
40,0.0034088090672641813,laptop,M,0,69265,1,3,2,1,3,0
41,0.0052239584460277814,other,F,1,75896,2,2,0,0,4,0
27,0.003482257053199844,other,M,1,36171,2,1,5,1,4,0
50,0.005167530836496044,Android,F,0,75375,1,3,7,0,0,0
25,0.0033227331657406864,Android,M,0,33560,2,1,0,1,0,0
53,0.005219279117464308,iPhone,M,0,82259,1,3,13,1,2,0
58,0.0042245680887647696,laptop,M,1,67768,1,3,18,1,3,0
59,0.003645542594496153,desktop,M,1,92025,1,3,10,1,1,1
27,0.003371508562767427,desktop,M,0,37905,1,1,5,1,1,0
60,0.004661758994704422,desktop,F,0,70115,2,3,9,0,1,0
23,0.0032420195207902257,Android,M,1,37719,1,3,3,1,0,0
55,0.005069692972658187,other,F,0,67355,2,2,15,0,4,0
22,0.004414270746278301,laptop,F,1,49425,2,3,2,0,3,0
59,0.004590758546589033,desktop,F,1,87319,2,2,7,0,1,0
36,0.004190462795506138,Android,M,1,36546,1,3,10,1,0,0
49,0.004122816231600008,desktop,M,1,60922,1,3,15,1,1,1
52,0.00526703004798597,laptop,F,1,70556,1,1,7,0,3,0
42,0.0036096232973063256,Android,M,1,70843,2,1,1,1,0,0
44,0.004886128531159788,other,F,1,69165,1,1,11,0,4,0
57,0.004289862319052963,desktop,M,1,91019,1,3,20,1,1,0
35,0.004541065306547322,other,F,1,58964,2,3,9,0,4,0
52,0.005070012625691945,desktop,F,1,55502,2,1,8,0,1,1
32,0.005994133011582657,iPhone,F,1,57003,2,2,5,0,2,0
59,0.005117848264755624,laptop,F,1,92799,1,2,6,0,3,0
20,0.003916878390949778,other,M,1,38781,1,3,0,1,4,0
36,0.005087670225909676,laptop,F,0,37714,1,2,0,0,3,0
36,0.0048156963705005265,Android,F,0,40852,2,2,2,0,0,0
16,0.004738169271197819,other,F,1,49525,2,2,0,0,4,0
28,0.0037823059543566503,other,M,0,56233,1,3,5,1,4,0
33,0.006686380325454174,iPhone,F,0,68855,1,2,1,0,2,0
22,0.004382144075821118,laptop,F,0,51968,2,2,2,0,3,0
25,0.004105356324195595,laptop,M,1,44940,1,3,0,1,3,0
40,0.004213496572987948,laptop,M,0,65757,1,3,2,1,3,0
47,0.004148283478944632,other,M,0,77293,2,3,13,1,4,0
21,0.004261949033555247,laptop,F,1,48523,1,2,1,0,3,0
58,0.004098696211498396,other,M,0,67642,1,1,4,1,4,0
58,0.003792485408502849,laptop,M,0,62789,2,3,0,1,3,0
35,0.004888222698318387,laptop,F,1,51021,1,1,7,0,3,0
43,0.004639805924025273,desktop,F,1,67534,2,2,6,0,1,0
40,0.005020825789535514,laptop,F,1,59771,1,1,7,0,3,0
54,0.00521410857468285,laptop,F,0,82994,1,2,19,0,3,0
16,0.003985955751358036,laptop,,1,29935,1,1,0,0,3,0
18,0.004262870088200255,other,F,0,22963,2,2,1,0,4,0
56,0.005782029272509597,iPhone,M,0,75442,1,2,5,1,2,0
55,0.004817724442067136,desktop,F,0,84435,2,1,6,0,1,0
39,0.00440781844747161,other,F,1,58877,2,3,9,0,4,0
21,0.00512574193654281,laptop,F,0,55143,2,2,2,0,3,0
47,0.003934285170065162,other,M,1,58197,2,2,5,1,4,0
19,0.0038022678169210545,Android,M,0,42266,1,3,1,1,0,0
46,0.004660844267898579,other,F,1,85364,1,1,2,0,4,1
23,0.003758291462409383,desktop,M,1,26464,2,1,2,1,1,0
23,0.004557150398217653,other,F,1,37217,1,1,0,0,4,0
34,0.004580320539497023,other,F,0,55594,1,3,4,0,4,0
60,0.0037335276609534395,Android,M,1,90437,2,2,20,1,0,0
33,0.003960012457428035,laptop,,1,62340,1,2,8,0,3,0
53,0.004525968102638103,desktop,M,0,62709,1,3,16,1,1,0
55,0.005281358534660795,laptop,F,0,92532,2,1,11,0,3,0
59,0.003615555611555874,Android,M,1,86359,2,3,12,1,0,0
21,0.004291566850440691,laptop,F,1,27202,2,2,1,0,3,0
17,0.004847502893327669,Android,F,0,52640,2,2,0,0,0,0
59,0.004070052923101426,desktop,M,0,90690,2,2,13,1,1,0
27,0.004003394792082972,desktop,M,0,44916,2,1,4,1,1,0
29,0.005284043108296514,iPhone,M,0,44333,2,1,4,1,2,0
24,0.0039025076646157873,desktop,M,0,56734,1,2,4,1,1,0
44,0.0041281222103552355,other,M,0,44434,1,1,10,1,4,0
55,0.003581203689201189,desktop,M,0,57751,2,2,17,1,1,0
46,0.005980394836461878,iPhone,F,0,48090,2,1,15,0,2,0
29,0.00429989284405568,desktop,F,1,41201,2,3,0,0,1,0
58,0.004522711513705542,desktop,M,1,87564,2,2,17,1,1,0
53,0.006254882022522991,iPhone,F,0,62471,2,1,8,0,2,0
38,0.005051121684359695,iPhone,M,1,77921,2,3,4,1,2,0
29,0.0059310518462289035,iPhone,F,0,29476,1,3,1,0,2,0
48,0.006115082171407776,iPhone,F,0,63655,1,1,2,0,2,0
47,0.003966496788415138,Android,M,1,66536,1,3,8,1,0,0
57,0.004583336493128687,desktop,F,0,93456,1,1,14,0,1,0
51,0.004716086225712119,other,F,1,73252,2,2,9,0,4,0
28,0.005292339974173697,iPhone,M,1,58145,1,3,5,1,2,0
30,0.003497790181201195,desktop,M,1,43055,1,1,0,1,1,0
41,0.004934046319883938,iPhone,M,0,62376,2,1,11,1,2,1
17,0.00606509060409898,iPhone,F,1,24382,1,1,0,0,2,0
58,0.003992504455539289,Android,M,1,73399,2,3,20,1,0,0
26,0.006566949842221865,iPhone,F,1,34235,1,1,5,0,2,0
16,0.0047905995802805315,iPhone,M,0,55902,1,2,0,1,2,0
44,0.003742426626868728,desktop,M,0,83600,2,3,2,1,1,0
16,0.0049389296223701345,Android,F,0,16241,2,3,0,0,0,0
52,0.0038719724415093052,desktop,M,0,79057,2,3,18,1,1,0
45,0.004109331158484792,Android,M,1,79336,2,3,9,1,0,0
44,0.0050850676976496425,iPhone,M,0,82875,1,1,14,1,2,0
51,0.00530239457649308,iPhone,M,1,86705,1,2,6,1,2,0
29,0.005674021707335835,iPhone,M,0,31444,1,1,6,1,2,0
57,0.0047598868160611965,laptop,F,0,57095,1,2,12,0,3,0
24,0.00488233275638981,laptop,F,0,56136,1,3,4,0,3,0
17,0.005008457723669126,Android,F,0,18300,2,1,0,0,0,0
27,0.0052575134485385745,laptop,F,1,60517,2,2,0,0,3,0
16,0.004901788137903729,iPhone,,1,33411,1,3,0,0,2,0
46,0.00468797226887229,other,F,1,68975,1,2,0,0,4,0
38,0.0051157172190152015,other,F,1,40292,2,1,0,0,4,0
47,0.004077218984066685,Android,M,1,63002,1,1,14,1,0,1
40,0.006046270035751234,iPhone,F,1,57974,1,2,1,0,2,0
16,0.0049552215098539005,other,F,0,20103,2,2,0,0,4,0
31,0.004618707655681347,desktop,F,0,67767,1,2,7,0,1,0
55,0.0038055916375495263,other,M,1,93415,1,1,16,1,4,0
27,0.0034530508012974967,other,M,1,27530,2,1,4,1,4,0
50,0.006641651951451965,iPhone,F,1,68798,1,1,1,0,2,0
41,0.005266423470417386,desktop,F,1,78187,2,3,5,0,1,0
32,0.005834923782936984,iPhone,F,1,62357,1,1,8,0,2,0
55,0.004829461914037607,laptop,F,1,88866,1,3,17,0,3,0
30,0.003875250927661779,desktop,M,1,56989,2,3,1,1,1,1
60,0.006304037649070768,iPhone,F,0,85530,1,2,20,0,2,0
40,0.005356349018430846,Android,F,0,52034,2,1,12,0,0,0
37,0.004498307810577052,Android,F,1,66534,1,2,10,0,0,0
30,0.0035805514853529934,desktop,M,1,60237,2,3,2,1,1,1
60,0.004198777601610235,other,M,1,97949,1,2,11,1,4,0
33,0.004886057247660905,iPhone,M,1,59309,2,1,3,1,2,1
48,0.004484744862084837,desktop,F,1,68140,2,2,15,0,1,0
20,0.005616821126920707,iPhone,,0,49832,1,2,2,0,2,0
19,0.004132501174630796,desktop,M,0,47111,2,3,0,1,1,0
48,0.005543158971230236,iPhone,M,0,74011,1,1,16,1,2,0
56,0.005195702987045764,Android,F,0,91458,1,1,9,0,0,0
35,0.0036273058861144057,Android,M,1,46815,2,3,1,1,0,1
27,0.00451966053505667,desktop,F,0,32396,2,3,4,0,1,0
51,0.004197556058745462,other,M,0,60453,1,3,10,1,4,0
51,0.004916566645823418,laptop,F,1,89047,2,2,6,0,3,0
36,0.005044860474535276,other,F,1,55052,2,3,9,0,4,0
51,0.003844098276419544,laptop,M,1,73911,2,1,16,1,3,0
44,0.005837732430053941,iPhone,M,0,77993,2,1,11,1,2,1
49,0.0068285103378877,iPhone,F,1,84210,2,1,15,0,2,0
32,0.005066693540505286,other,F,1,57257,2,1,2,0,4,0
23,0.00453853047257206,Android,F,0,49144,1,2,1,0,0,0
46,0.005441607431973923,iPhone,M,1,47892,1,1,4,1,2,0
56,0.00698145911440826,iPhone,F,1,72117,2,3,2,0,2,0
25,0.006410359737896415,iPhone,F,1,43714,1,2,0,0,2,0
21,0.005060154249778372,Android,F,1,43456,1,1,0,0,0,0
32,0.0038618697739656945,Android,M,1,46273,1,3,4,1,0,0
25,0.0033769478572746535,laptop,M,1,63537,1,1,4,1,3,0
18,0.005272199186260962,iPhone,M,1,41581,1,1,0,1,2,0
55,0.005067152870050929,Android,F,0,64983,1,3,9,0,0,0
38,0.004027017558867995,other,M,0,69613,1,2,7,1,4,0
57,0.003965660117253253,other,M,0,72183,2,2,4,1,4,0
55,0.005232188356121586,iPhone,M,0,66351,1,2,9,1,2,0
34,0.004797944766129385,laptop,F,0,40897,2,2,1,0,3,0
18,0.004801240392506385,Android,F,1,18873,2,1,1,0,0,0
22,0.003892201674714892,other,M,0,58898,1,2,0,1,4,0
34,0.0043323355958677645,desktop,M,0,46864,2,1,4,1,1,1
38,0.004852219765069963,laptop,F,0,46040,1,1,7,0,3,0
49,0.004897555745845699,Android,F,1,73125,1,3,2,0,0,0
43,0.004805664923897883,Android,F,1,64234,2,2,4,0,0,0
40,0.00628616822655589,iPhone,F,0,54928,2,3,5,0,2,0
56,0.004558172186008065,laptop,,1,90641,1,2,2,0,3,0
46,0.0036511185903230804,other,M,0,64934,1,1,11,1,4,1
23,0.004666790516381934,desktop,F,0,26408,1,1,3,0,1,1
34,0.00517848486855282,laptop,F,1,71143,2,2,9,0,3,0
33,0.004555698462342942,desktop,F,1,46744,1,3,0,0,1,0
46,0.005076089399627029,laptop,F,0,56539,1,2,0,0,3,0
41,0.0036197743955228446,Android,M,1,80159,2,1,0,1,0,1
17,0.004553209031715029,other,F,1,17807,2,2,0,0,4,0
25,0.0036641906143343537,Android,M,1,61565,1,1,1,1,0,0
38,0.003486874670410259,laptop,M,1,60106,1,2,10,1,3,0
35,0.00518882775999463,desktop,F,1,70774,2,2,8,0,1,0
36,0.004588068034796577,Android,F,0,61715,1,3,2,0,0,0
29,0.0039076862388896395,other,M,0,60376,1,3,3,1,4,0
48,0.004876646940825323,laptop,F,0,48675,1,2,1,0,3,0
22,0.004475237527226833,desktop,F,0,30154,2,2,3,0,1,1
58,0.00517613511010546,laptop,F,1,86421,2,3,3,0,3,0
46,0.004506139140584932,desktop,F,0,49495,1,1,5,0,1,0
22,0.0037939646626150895,desktop,M,0,23487,1,2,2,1,1,1
48,0.00539695673742741,laptop,F,1,73229,1,2,7,0,3,0
32,0.0039332010923874465,other,,1,32915,1,3,1,0,4,0
18,0.005919693443283464,iPhone,F,0,29974,1,1,0,0,2,0
29,0.0036231969202472725,other,M,1,31433,2,2,3,1,4,0
24,0.00339163651888298,laptop,,1,53116,1,1,4,0,3,0
42,0.004966770020674843,other,F,1,72487,2,2,7,0,4,0
48,0.003690906703792254,desktop,M,1,80941,1,1,8,1,1,0
47,0.005087245594669947,other,F,0,55523,1,1,6,0,4,0
43,0.00419158042089026,Android,M,1,81408,2,2,12,1,0,1
31,0.003318221060055554,other,M,1,54463,1,2,7,1,4,0
29,0.0038308792421403743,desktop,M,0,65591,2,3,1,1,1,0
21,0.003903611968553611,Android,M,1,44619,1,1,0,1,0,0
29,0.003583330801919979,Android,M,1,65355,1,3,2,1,0,0
27,0.005216486424808679,desktop,F,1,55933,2,2,0,0,1,0
35,0.003536917176686416,desktop,M,0,47991,2,2,8,1,1,0
